model d5 score This actually common designing retrieval try introduce it’s tricky “best” function open	 But again we also see a new problem since d5 did not even have a very high score with our simplest vector space model but now d5 has the highest score  This is actually a common phenomenon when designing retrieval functions when you try to fix one problem you tend to introduce other problems That’s why it’s very tricky to design an effective ranking function and why finding a “best” ranking function is an open research question.
actually phenomenon designing try problem design ranking “best” ranking question In sections discuss ideas model fix problem.	 This is actually a common phenomenon when designing retrieval functions when you try to fix one problem you tend to introduce other problems That’s why it’s very tricky to design an effective ranking function and why finding a “best” ranking function is an open research question  In the next few sections we’ll continue to discuss some additional ideas to further improve this model and try to fix this problem.
sections continue model try fix	 In the next few sections we’ll continue to discuss some additional ideas to further improve this model and try to fix this problem  6 3.
TF Transformation In previous derived weighting formula vector model model actually d5 high	4 TF Transformation In the previous section we derived a TFIDF weighting formula using the vector space model and showed that this model actually works pretty well for the examples shown in the figures—except for d5 which has a very high score.
This document position desirable Now use transformation problem Before discuss details let’s look formula weighting ranking derived.	 This document is intuitively nonrelevant so its position is not desirable  Now we’re going to discuss how to use a TF transformation to solve this problem  Before we discuss the details let’s take a look at the formula for the TFIDF weighting and ranking function we previously derived.
we’re going discuss use problem.	 Now we’re going to discuss how to use a TF transformation to solve this problem.
details formula TFIDF ranking previously derived shown Figure 6	 Before we discuss the details let’s take a look at the formula for the TFIDF weighting and ranking function we previously derived  It is shown in Figure 6 13.
shown Figure 13.	 It is shown in Figure 6 13.
13 carefully involves sum matched query sum query weight weight TFIDF	13  If you look at the formula carefully you will see it involves a sum over all the matched query terms  Inside the sum each matched query term has a particular weight this weight is TFIDF weighting.
sum term weight	 Inside the sum each matched query term has a particular weight this weight is TFIDF weighting.
It component variables total .	 It has an IDF component where we see two variables one is the total number of documents in the collection M .
The formula query term w cw d	 The other variables involved in the formula include the count of the query term w in the query and the count of w in the document represented as cw q and cw d respectively.
d5 it’s hard reason received d5 higher score document Intriguingly order matching term	 Looking at d5 again it’s not hard to realize that the reason why it has received a high score is because it has a very high count of the term campaign  Its count in d5 is four which is much higher than the other documents and has contributed to the high score of this document  Intriguingly in order to lower the score for this document we need to somehow restrict the contribution of matching this term in the document.
Its higher documents	 Its count in d5 is four which is much higher than the other documents and has contributed to the high score of this document.
multiple ously.	 Essentially we shouldn’t reward multiple occurrences so gener ously.
occurrence occurrence second occurrence seen 50 occurrences document.	 If we see an extra occurrence on top of the first occurrence that is to go from one to two then we also can say the second occurrence confirmed that it’s not an accidental mention of the word  But imagine we have seen let’s say 50 occurrences of the word in the document.
50 occurrences document.	 But imagine we have seen let’s say 50 occurrences of the word in the document.
extra occur rence evidence document word.	 Then adding one extra occur rence is not going to bring new evidence about the term because we are already sure that this document is about this word.
highcount transformation 6.	 Thus we should restrict the contribu tion of a highcount term  That is exactly the idea of TF transformation illustrated in Figure 6.
xaxis count yaxis weight.	 On the xaxis is the raw count and on the yaxis is the TF weight.
In previous ranking functions implicitly kind transformation actually binary function shown here.	 In the previous ranking functions we actually have implicitly used some kind of transformation  For example in the zeroone bit vector representation we actually used the binary transformation function as shown here.
If count	 If the count is zero then it has zero weight.
Otherwise	 Otherwise it would have a weight of one.
considered term linear function We like red	 Then we considered term count as a TF weight which is a linear function  We just saw that this is not desirable  With a logarithm we can have a sublinear transformation that looks like the red lines in the figure.
desirable logarithm sublinear transformation like lines	 We just saw that this is not desirable  With a logarithm we can have a sublinear transformation that looks like the red lines in the figure.
influence count We curve	 This will control the influence of a very high weight because it’s going to lower its influence yet it will retain the influence of a small count  We might even want to bend the curve more by applying a logarithm twice.
bend applying logarithm twice.	 We might even want to bend the curve more by applying a logarithm twice.
Researchers tried methods working linear transformation far transformation called illustrated Figure 15 BM stands k bound	 Researchers have tried all these methods and they are indeed working better than the linear transformation but so far what works the best seems to be this special transformation called BM25 TF illustrated in Figure 6 15 where BM stands for best matching  In this transformation there is a parameter k which controls the upper bound of this function.
15 best matching In transformation parameter upper function.	15 where BM stands for best matching  In this transformation there is a parameter k which controls the upper bound of this function.
In controls upper bound function easy look x multiplied k exceed numerator denominator.	 In this transformation there is a parameter k which controls the upper bound of this function  It’s easy to see this function has a upper bound because if you look at the x xk as being multiplied by k  1 the fraction will never exceed one since the numerator is always less than the denominator.
function upper bound x xk multiplied k 1 fraction exceed numerator denominator it’s upperbounded k	 It’s easy to see this function has a upper bound because if you look at the x xk as being multiplied by k  1 the fraction will never exceed one since the numerator is always less than the denominator  Thus it’s upperbounded by k  1.
it’s 1 difference BM25 TF logarithm transformation doesn’t upper actually	 Thus it’s upperbounded by k  1  This is also the difference between the BM25 TF function and the logarithm transformation which doesn’t have an upper bound  Furthermore one interesting property of this function is that as we vary k we can actually simulate different transformation functions including the two extremes that are shown in the figure.
This difference TF logarithm upper function simulate different transformation	 This is also the difference between the BM25 TF function and the logarithm transformation which doesn’t have an upper bound  Furthermore one interesting property of this function is that as we vary k we can actually simulate different transformation functions including the two extremes that are shown in the figure.
function simulate different extremes shown transformation set k number look linear function.	 Furthermore one interesting property of this function is that as we vary k we can actually simulate different transformation functions including the two extremes that are shown in the figure  When k  0 we have a zero one bit transformation  If we set k to a very large number on the other hand it’s going to look more like the linear transformation function.
set large it’s sense transformation flexible control easily It nice property simple	 If we set k to a very large number on the other hand it’s going to look more like the linear transformation function  In this sense this transformation is very flexible since it allows us to control the shape of the TF curve quite easily  It also has the nice property of a simple upper bound.
transformation nice bound	 In this sense this transformation is very flexible since it allows us to control the shape of the TF curve quite easily  It also has the nice property of a simple upper bound  This upper bound is useful to control the influence of a particular term.
nice simple bound upper particular	 It also has the nice property of a simple upper bound  This upper bound is useful to control the influence of a particular term.
For spammer count term spam	 For example we can prevent a spammer from just increasing the count of one term to spam all queries that might match this term.
bound ensures compute	 In other words this upper bound ensures that all terms will be counted when we aggregate the weights to compute a score.
To summarize sublinearity	 To summarize we need to capture some sublinearity in the TF function.
term The TF formula discussed upper robust If plug TFIDF vector model ranking BM25 TF component.	 It also avoids a dominance by one single term over all others  The BM25 TF formula we discussed has an upper bound while being robust and effective  If we plug this function into our TFIDF vector space model then we would end up having a ranking function with a BM25 TF component.
If having function BM25 TF component This stateoftheart ranking function BM25 We’ll	 If we plug this function into our TFIDF vector space model then we would end up having a ranking function with a BM25 TF component  This is very close to a stateoftheart ranking function called BM25  We’ll see the entire BM25 formula soon.
This close function	 This is very close to a stateoftheart ranking function called BM25.
We’ll entire BM25 soon	 We’ll see the entire BM25 formula soon  6 3.
So model term document.	 So far in our exploration of the vector space model we considered the TF or the count of a term in a document.
In Figure 6.	 In Figure 6.
example d6	16 we show two example documents  Document d4 is very short with only one hundred words  Conversely d6 has five thousand words.
Conversely d6 matching query words d6 query reason matched words manner topic query’s	 Conversely d6 has five thousand words  If you look at the matching of these query words we see that d6 has many more matchings of the query words one might reason that d6 may have matched these query words in a scattered manner  Perhaps d6’s topic is not really the same as the query’s topic.
If look matching query words query d6 manner In beginning d6 discussion campaign.	 If you look at the matching of these query words we see that d6 has many more matchings of the query words one might reason that d6 may have matched these query words in a scattered manner  Perhaps d6’s topic is not really the same as the query’s topic  In the beginning of d6 there is discussion of a campaign.
Perhaps d6’s topic topic.	 Perhaps d6’s topic is not really the same as the query’s topic.
In d6 discussion mention end In think higher	 In the beginning of d6 there is discussion of a campaign  This discussion may have nothing to do with the mention of presidential at the end  In general if you think about long documents they would have a higher chance to match any query since they contain more words.
This discussion mention general think long	 This discussion may have nothing to do with the mention of presidential at the end  In general if you think about long documents they would have a higher chance to match any query since they contain more words.
think documents words generate long randomly sampling words distribution eventually match sense long documents chance	 In general if you think about long documents they would have a higher chance to match any query since they contain more words  In fact if you generate a long document by randomly sampling words from the distribution of all words then eventually you probably will match any query In this sense we should penalize long documents because they naturally have a better chance to match any query.
In long randomly words words eventually probably long better match This document On penalize	 In fact if you generate a long document by randomly sampling words from the distribution of all words then eventually you probably will match any query In this sense we should penalize long documents because they naturally have a better chance to match any query  This is our idea of document length normalization  On the one hand we want to penalize a long document but on the other hand we also don’t want to overpenalize them.
idea On want long document hand overpenalize different case	 This is our idea of document length normalization  On the one hand we want to penalize a long document but on the other hand we also don’t want to overpenalize them  The reason is that a document may be long because of different reason in one case the document may be longer because it uses more words.
hand document document different longer uses For	 On the one hand we want to penalize a long document but on the other hand we also don’t want to overpenalize them  The reason is that a document may be long because of different reason in one case the document may be longer because it uses more words  For example think about a research paper article.
The different reason document longer uses words example paper	 The reason is that a document may be long because of different reason in one case the document may be longer because it uses more words  For example think about a research paper article.
use words corresponding abstract case matching document paper short abstract matching	 It would use more words than the corresponding abstract  This is the case where we probably should penalize the matching of a long document such as a full paper  When we compare matching words in such long document with matching words in the short abstract the long papers generally have a higher chance of matching query words.
This probably penalize paper compare words document matching words short abstract long papers higher chance matching query Therefore long	 This is the case where we probably should penalize the matching of a long document such as a full paper  When we compare matching words in such long document with matching words in the short abstract the long papers generally have a higher chance of matching query words  Therefore we should penalize the long documents.
matching long papers higher matching words penalize long documents.	 When we compare matching words in such long document with matching words in the short abstract the long papers generally have a higher chance of matching query words  Therefore we should penalize the long documents.
Therefore penalize case document	 Therefore we should penalize the long documents  However there is another case when the document is long—that is when the document simply has more content  Consider a case of a long document where we simply concatenated abstracts of different papers.
However long—that document content case document simply concatenated abstracts papers.	 However there is another case when the document is long—that is when the document simply has more content  Consider a case of a long document where we simply concatenated abstracts of different papers.
Consider case simply abstracts different	 Consider a case of a long document where we simply concatenated abstracts of different papers.
need right degree discourse documents needed optimal document length normalization.	 That’s why we need to be careful about using the right degree of length penalization and an understanding of the discourse structure of documents is needed for optimal document length normalization.
method worked called illustrated 6.	 A method that has worked well is called pivoted length normalization illustrated in Figure 6.
17 originally Singhal al 1996.	17 and described originally in Singhal et al  1996.
Here average reference point That means assume right normalizer	 Here the idea is to use the average document length as a pivot or reference point  That means we will assume that for the average length documents the score is about right a normalizer would be one.
length right document longer penalization it’s average length	 That means we will assume that for the average length documents the score is about right a normalizer would be one  If a document is longer than the average document length then there will be some penalization  If it’s shorter than the average document length there’s even some reward.
longer length penalization.	 If a document is longer than the average document length then there will be some penalization.
xaxis represents yaxis	 The xaxis represents the length of a document  On the yaxis we show the normalizer i.
	 On the yaxis we show the normalizer i.
e.	e.
length normalization.	 the pivoted length normalization.
The interpolation normalized controlled b.	 The formula for the normalizer is an interpolation of one and the normalized document lengths controlled by a parameter b.
varies zero degree space retrieval models Figure 18.	 By adjusting b which varies from zero to one we can control the degree of length normalization  If we plug this length normalization factor into the vector space model ranking functions that we have already examined we will end up with stateoftheart retrieval models some of which are shown in Figure 6 18.
18 Let’s called pivoted	18  Let’s take a look at each of them  The first one is called pivoted length normaliza tion.
look called pivoted tion.	 Let’s take a look at each of them  The first one is called pivoted length normaliza tion.
We weighting There query TF component	 We see that it’s basically the TFIDF weighting model that we have discussed  The IDF component appears in the last term  There is also a query TF component and in the middle there is normalized TF.
IDF term.	 The IDF component appears in the last term.
penalty documents denominator weight b.	 We also put a document length normalizer in the denominator of the TF formula which causes a penalty for long documents since the larger the denominator is the smaller the TF weight is  The document length normalization is controlled by the parameter b.
The	 The next formula is called Okapi BM25 or just BM25.
similar pivoted normalization formula IDF component bit different There factor	 It’s similar to the pivoted length normalization formula in that it has an IDF component and a query TF component  In the middle the normalization is a little bit different we have a sublinear transformation with an upper bound  There is a length normalization factor here as well.
different sublinear	 In the middle the normalization is a little bit different we have a sublinear transformation with an upper bound.
There length normalization denominator weight smaller.	 There is a length normalization factor here as well  It achieves a similar effect as discussed before since we put the normalizer in the denominator  Thus again if a document is longer the term weight will be smaller.
achieves discussed normalizer	 It achieves a similar effect as discussed before since we put the normalizer in the denominator.
longer smaller.	 Thus again if a document is longer the term weight will be smaller.
We logically represent document slowly tweaking	 We have now reached one of the bestknown retrieval functions by thinking logically about how to represent a document and by slowly tweaking formulas and considering our initial assumptions.
	 6.
6 Models So document vector space.	3 6 Further Improvement of Basic VS Models So far we have talked mainly about how to place the document vector in vector space.
Basic Models mainly place vector important determining ranking function However considerations detail.	6 Further Improvement of Basic VS Models So far we have talked mainly about how to place the document vector in vector space  This has played an important role in determining the performance of the ranking function  However there are also other considerations that we did not really examine in detail.
However assumed represent document words.	 However there are also other considerations that we did not really examine in detail  We’ve assumed that we can represent a document as a bag of words.
For example	 Obviously we can see there are many other choices  For example 6.
example 6 words words transformed option word treated matched term.	 For example 6 3 Vector Space Retrieval Models 109 stemmed words words that have been transformed into a basic root form are a viable option so all forms of the same word are treated as one and can be matched as one term.
Retrieval stemmed transformed root viable option treated term need stop word words use phrases characterizes belong	3 Vector Space Retrieval Models 109 stemmed words words that have been transformed into a basic root form are a viable option so all forms of the same word are treated as one and can be matched as one term  We also need to perform stop word removal this removes some very common words that don’t carry any content such as the a or of   We could use phrases or even latent semantic analysis which characterizes documents by which cluster words belong to.
variations terms mean	 This is actually very important as we might have variations of the terms that prevent us from matching them with each other even though they mean the same thing.
text obtain originally	 We first need to segment text to obtain word boundaries because it’s originally just a sequence of characters.
respond characters space separate language word	 A word might cor respond to one character or two characters or even three characters  It’s easier in English when we have a space to separate the words but in some other languages we may need to do some natural language processing to determine word boundaries.
There possibility far dot compute cosine vectors distance	 There is also possibility to improve the similarity function  So far we’ve used the dot product but there are other measures  We could compute the cosine of the angle between two vectors or we can use a Euclidean distance measure.
dot compute cosine angle use distance	 So far we’ve used the dot product but there are other measures  We could compute the cosine of the angle between two vectors or we can use a Euclidean distance measure.
means dot product That equivalent cosine	 That means we first normalize each vector and then we take the dot product  That would be equivalent to the cosine measure.
We formulas—but development BM25 works BM25 line people derived F BM25	 We mentioned that BM25 seems to be one of the most effective formulas—but there has also been further development in improving BM25 although none of these works have changed the BM25 fundamentally  In one line of work people have derived BM25F  Here F stands for field and this is BM25 for documents with structure.
For example abstract research web combined different scoring Essentially BM25 scores keeps i.	 For example you might consider the title field the abstract field the body of the research article or even anchor text on web pages  These can all be combined with an appropriate weight on different fields to help improve scoring for each document  Essentially this formulation applies BM25 on each field and then combines the scores but keeps global i.
Essentially scores	 Essentially this formulation applies BM25 on each field and then combines the scores but keeps global i e.
frequency	e  across all fields frequency counts.
counts.	 across all fields frequency counts.
This overcounting transformation important Chapter weight advantage	 This has the advantage of avoiding overcounting the first occurrence of the term  Recall that in the sublinear transformation of TF the first occurrence is very important 110 Chapter 6 Retrieval Models and contributes a large weight  If we do that for all the fields then the same term might have gained a large advantage in every field.
details et al	 More details can be found in Robertson et al  2004.
2004.	 2004.
researchers problem long documents BM25 address	 Another line of extension is called BM25  Here researchers have addressed the problem of overpenalization of long documents by BM25  To address this problem the fix is actually quite simple.
address fix	 To address this problem the fix is actually quite simple.
We add normalization formula But what’s interesting analytically prove fix BM25.	 We can simply add a small constant to the TF normalization formula  But what’s interesting is that we can analytically prove that by doing such a small modification we will fix the problem of overpenalization of long documents by the original BM25.
formula empirically analytically shown better BM25 Lv Zhai	 Thus the new formula called BM25 is empirically and analytically shown to be better than BM25 Lv and Zhai 2011  6 3.
6.	 6.
vector space assum respect query query vectors high defined words concepts	7 Summary In vector space retrieval models we use similarity as a notion of relevance assum ing that the relevance of a document with respect to a query is correlated with the similarity between the query and the document  Naturally that implies that the query and document must be represented in the same way and in this case we represent them as vectors in a high dimensional vector space  The dimensions are defined by words concepts or terms.
document represented way case represent vectors dimensional space dimensions	 Naturally that implies that the query and document must be represented in the same way and in this case we represent them as vectors in a high dimensional vector space  The dimensions are defined by words concepts or terms.
defined words generally need include	 The dimensions are defined by words concepts or terms  We generally need to use multiple heuris tics to design a ranking function we gave some examples which show the need for several heuristics which include .
weighting	 TF term frequency weighting and sublinear transformation .
IDF general ranking function tasks.	 IDF inverse document frequency weighting and   document length normalization  These three are the most important heuristics to ensure such a general ranking function works well for all kinds of tasks.
document normalization These important heuristics ranking works kinds	 document length normalization  These three are the most important heuristics to ensure such a general ranking function works well for all kinds of tasks.
These works tasks Finally BM25 malization powerful measures	 These three are the most important heuristics to ensure such a general ranking function works well for all kinds of tasks  Finally BM25 and pivoted length nor malization seem to be the most effective VS formulas  While there has been some work done in improving these two powerful measures their main idea remains the same.
While work main idea remains section alternative approach space representation 6.	 While there has been some work done in improving these two powerful measures their main idea remains the same  In the next section we will discuss an alternative approach to the vector space representation  6.
section discuss alternative approach representation	 In the next section we will discuss an alternative approach to the vector space representation  6.
4 Models section look ranking functions vector before.	 6 4 Probabilistic Retrieval Models In this section we will look at a very different way to design ranking functions than the vector space model that we discussed before.
In probabilistic define function based given document relevant	 In probabilistic models we define the ranking function based on the probability that a given document d is relevant 6.
query q q 0 1 relevance words introduce binary random R length	4 Probabilistic Retrieval Models 111 to a query q or pR  1  d  q where R ∈ 0 1 is a binary random variable denoting relevance  In other words we introduce a binary random variable R and we model the query and the documents as observations from random variables  Note that in the vector space model we assume that documents are all equal length vectors.
words model observations assume documents vectors.	 In other words we introduce a binary random variable R and we model the query and the documents as observations from random variables  Note that in the vector space model we assume that documents are all equal length vectors.
data observed	 Here we assumed they are the data observed from random variables.
Thus relevance.	 Thus the problem is to estimate the probability of relevance.
category models variants abilistic led retrieval discussed vector similar types els.	 In this category of models there are many different variants  The classic prob abilistic model has led to the BM25 retrieval function which we discussed in the vector space model section because its form is quite similar to these types of mod els.
retrieval called In going likelihood effective models probabilistic line models	 We will discuss another special case of probabilistic retrieval functions called language modeling approaches to retrieval  In particular we’re going to discuss the query likelihood retrieval model which is one of the most effective models in probabilistic models  There is also another line of functions called divergencefrom randomness models such as the PL2 function Amati and Van Rijsbergen 2002.
called divergencefrom randomness function	 There is also another line of functions called divergencefrom randomness models such as the PL2 function Amati and Van Rijsbergen 2002.
stateoftheart models likelihood assumption relevance given pq 1.	 It’s also one of the most effective stateoftheart retrieval models  In query likelihood our assumption is that this probability of relevance can be approximated by the probability of a query given a document and relevance pq  d  R  1.
Intuitively query retrieve document d contains document d user	 Intuitively this probability just captures the following probability if a user likes document d how likely would the user enter query q in order to retrieve document d The condition part contains document d and R  1 which can be interpreted as the condition that the user likes document d.
understand let’s look retrieval models 6.	 To understand this idea let’s first take a look at the basic idea of probabilistic retrieval models  Figure 6.
6.	 Figure 6.
19 imagined relevance documents query typed d1 user A “1” right thinks d1	19 lists some imagined relevance status values or relevance judgments of queries and documents  It shows that q1 is a query that the user typed in and d1 is a document the user has seen  A “1” in the far right column means the user thinks d1 is relevant to q1.
	 It shows that q1 is a query that the user typed in and d1 is a document the user has seen.
far right thinks	 A “1” in the far right column means the user thinks d1 is relevant to q1.
R search engine watching results In d1 associated q1 d1 clicked there’s associated d2.	 The R here can be also approximated by the clickthrough data that the search engine can collect by watching how users interact with the search results  In this case let’s say the user clicked on document d1 so there’s a one associated with the pair q1 d1  Similarly the user clicked on d2 so there’s a one associated with q1 d2.
Similarly clicked d2 q1 d2 d3 non relevant d4 d5 relevant second user issuing	 Similarly the user clicked on d2 so there’s a one associated with q1 d2  Thus d2 is assumed to be relevant to q1 while d3 is non relevant d4 is nonrelevant d5 is again relevant and so on and so forth  Perhaps the second half of the table after the ellipses is from a different user issuing the same queries.
d3 nonrelevant ellipses queries This user typed q1	 Thus d2 is assumed to be relevant to q1 while d3 is non relevant d4 is nonrelevant d5 is again relevant and so on and so forth  Perhaps the second half of the table after the ellipses is from a different user issuing the same queries  This other user typed in q1 and then found that d1 is actually not useful which is in contrast to the first user’s judgement.
half table user typed useful judgement large search ask estimate probability relevance” Simply look particular particular q likely	 Perhaps the second half of the table after the ellipses is from a different user issuing the same queries  This other user typed in q1 and then found that d1 is actually not useful which is in contrast to the first user’s judgement  We can imagine that we have a large amount of search data and are able to ask the question “how can we estimate the probability of relevance” Simply if we look at all the entries where we see a particular d and a particular q we can calculate how likely we will see a one in the third column.
q1 d1 contrast user’s search estimate probability look particular q calculate likely column q pair count times actually seen	 This other user typed in q1 and then found that d1 is actually not useful which is in contrast to the first user’s judgement  We can imagine that we have a large amount of search data and are able to ask the question “how can we estimate the probability of relevance” Simply if we look at all the entries where we see a particular d and a particular q we can calculate how likely we will see a one in the third column  We can first count how many times we see q and d as a pair in this table and then count how many times we actually have also seen a one in the third column and compute the ratio.
We count times q d pair count	 We can first count how many times we see q and d as a pair in this table and then count how many times we actually have also seen a one in the third column and compute the ratio.
Let’s compute probability d2 q1.	 Let’s take a look at some specific examples  Suppose we are trying to compute this probability for d1 d2 and d3 for q1.
Suppose probability d1 q1 What If consider q1 cases user document relevant So cases 0.	 Suppose we are trying to compute this probability for d1 d2 and d3 for q1  What is the estimated probability If we are interested in q1 and d1 we consider the two pairs containing q1 and d1 only in one of the two cases has the user said that the document is relevant  So R is equal to 1 in only one of the two cases which gives our probability a value of 0.
probability interested d1 q1 user said R 1 5.	 What is the estimated probability If we are interested in q1 and d1 we consider the two pairs containing q1 and d1 only in one of the two cases has the user said that the document is relevant  So R is equal to 1 in only one of the two cases which gives our probability a value of 0 5.
So cases value What d2 d2 R	 So R is equal to 1 in only one of the two cases which gives our probability a value of 0 5  What about d2 and d3 For d2 R is equal to 1 in both cases.
R We d2 q1.	 For d3 R is equal to 0 in both cases  We now have a score for d1 d2 and d3 for q1.
rank based probabilities—that’s basic idea probabilistic retrieval going rank volumes clickthrough data search engine learn	 We can simply rank them based on these probabilities—that’s the basic idea of probabilistic retrieval model  In our example it’s going to rank d2 above all the other documents because in all the cases given q1 and d2 R  1  With volumes of clickthrough data a search engine can learn to improve its results.
With data search simple example entries These probabilities user	 With volumes of clickthrough data a search engine can learn to improve its results  This is a simple example that shows that with even a small number of entries we can already estimate some probabilities  These probabilities would give us some sense about which document might be more useful to a user for this query.
document useful query Of course observe documents.	 These probabilities would give us some sense about which document might be more useful to a user for this query  Of course the problem is that we don’t observe all the queries and all of the documents and all the relevance values there will be many unseen documents.
problem observe documents relevance unseen documents collect documents fact unseen queries typed	 Of course the problem is that we don’t observe all the queries and all of the documents and all the relevance values there will be many unseen documents  In general we can only collect data from the documents that we have shown to the users  In fact there are even more unseen queries because you cannot predict what queries will be typed in by users.
In general documents shown users.	 In general we can only collect data from the documents that we have shown to the users.
Obviously approach won’t queries unseen documents basic retrieval	 Obviously this approach won’t work if we apply it to unseen queries or unseen documents  Nevertheless this shows the basic idea of the probabilistic retrieval model.
shows basic idea retrieval unseen documents solution In case query retrieval model approximate conditional probability d 1 Lafferty	 Nevertheless this shows the basic idea of the probabilistic retrieval model  What do we do in such a case when we have a lot of unseen documents and unseen queries The solution is that we have to approximate in some way  In the particular case called the query likelihood retrieval model we just approximate this by another conditional probability pq  d  R  1 Lafferty and Zhai 2003.
unseen queries The approximate way model conditional probability likes document liked kind	 What do we do in such a case when we have a lot of unseen documents and unseen queries The solution is that we have to approximate in some way  In the particular case called the query likelihood retrieval model we just approximate this by another conditional probability pq  d  R  1 Lafferty and Zhai 2003  We assume that the user likes the document because we have seen that the user clicked on this document and we are interested in all these cases when a user liked this particular document and want to see what kind of queries they have used.
In case called likelihood retrieval model approximate 1 We assume likes user particular document	 In the particular case called the query likelihood retrieval model we just approximate this by another conditional probability pq  d  R  1 Lafferty and Zhai 2003  We assume that the user likes the document because we have seen that the user clicked on this document and we are interested in all these cases when a user liked this particular document and want to see what kind of queries they have used.
document seen document user particular assume user based imaginary relevant document.	 We assume that the user likes the document because we have seen that the user clicked on this document and we are interested in all these cases when a user liked this particular document and want to see what kind of queries they have used  Note that we have made an interesting assumption here we assume that a user formulates the query based on an imaginary relevant document.
If look conditional obvious assumption.	 If you just look at this as a conditional probability it’s not obvious we are making this assumption.
estimate conditional probability big before.	 We have to somehow be able to estimate this conditional probability without relying on the big table from Figure 6 19  Otherwise we would have similar problems as before.
making way bypass new model works likely imaginary docu user’s formulates query probability conditional query particular doc ument fact relevant document	 By making this assumption we have some way to bypass the big table  Let’s look at how this new model works for our example  We ask the following question which of these documents is most likely the imaginary relevant docu ment in the user’s mind when the user formulates this query We quantify this probability as a conditional probability of observing this query if a particular doc ument is in fact the imaginary relevant document in the user’s mind.
ask query probability conditional particular ument imaginary relevant document We probabilities—that values	 We ask the following question which of these documents is most likely the imaginary relevant docu ment in the user’s mind when the user formulates this query We quantify this probability as a conditional probability of observing this query if a particular doc ument is in fact the imaginary relevant document in the user’s mind  We compute all these query likelihood probabilities—that is the likelihood of the query given each document  Once we have these values we can then rank these documents.
We likelihood Once documents To idea trieval model assume binary conditional	 We compute all these query likelihood probabilities—that is the likelihood of the query given each document  Once we have these values we can then rank these documents  To summarize the general idea of modeling relevance in the probabilistic re trieval model is to assume that we introduce a binary random variable R and let the scoring function be defined based on the conditional probability pR  1  d  q.
values rank modeling relevance trieval model binary random based pR d q We	 Once we have these values we can then rank these documents  To summarize the general idea of modeling relevance in the probabilistic re trieval model is to assume that we introduce a binary random variable R and let the scoring function be defined based on the conditional probability pR  1  d  q  We also talked about approximating this by using query likelihood.
summarize relevance probabilistic binary random R based probability pR d We query likelihood that’s probability query given	 To summarize the general idea of modeling relevance in the probabilistic re trieval model is to assume that we introduce a binary random variable R and let the scoring function be defined based on the conditional probability pR  1  d  q  We also talked about approximating this by using query likelihood  This means we have a ranking function that’s based on a probability of a query given the document.
approximating query likelihood means function given	 We also talked about approximating this by using query likelihood  This means we have a ranking function that’s based on a probability of a query given the document.
This means ranking function that’s probability query document This interpreted likes doc ument d	 This means we have a ranking function that’s based on a probability of a query given the document  This probability should be interpreted as the probability that a user who likes doc ument d would pose query q.
probability likes doc ument pose query q Now question course discuss section	 This probability should be interpreted as the probability that a user who likes doc ument d would pose query q  Now the question of course is how do we compute this conditional probability We will discuss this in detail in the next section  6.
Now question conditional probability We section 6	 Now the question of course is how do we compute this conditional probability We will discuss this in detail in the next section  6 4.
Likelihood Model In model pose particular 6.	4 1 The Query Likelihood Retrieval Model In the query likelihood retrieval model we quantify how likely a user would pose a particular query in order to find a particular document  Figure 6.
1 The Likelihood Retrieval Model query model quantify likely user order	1 The Query Likelihood Retrieval Model In the query likelihood retrieval model we quantify how likely a user would pose a particular query in order to find a particular document.
shows model imagines generates document’s tent In example document “presidential	20 shows how the query likelihood model assumes a user imagines some ideal document and generates a query based on that ideal document’s con tent  In this example the ideal document is about “presidential campaign news.
